"","date","group","session","rel_time","subject","behav1","behav2","type","change","time_hh_min","date_scan","data_part","time_window","date_part_scan","date_to_match","closest","choose_red","choose_blue","open","subject_index","n_obs_blue","n_obs_red","obs_index","id_all_index","date_time","hour","minute","second","hms","real_date","zz","sex","sex_index","age","age_index","male","adult","s_male_blue","s_male_red","s_adult_blue","s_adult_red","roost","s_roost_blue","s_roost_red","bout","tech_index","group_index","ac_r_init","ac_b_init","n_obs_total","f_obs_blue","f_obs_red"
"6763",2019-09-05,"MA",1,1053.16,"OVM_H_MA","B","op","secondary",FALSE,1447.553,"MA 20190905 1","MA 20190905 1","MA 20190905 scan3",1450,201909051450,0,0,1,1,231,2,0,8398,231,201909051447.553,"14","47","33",14H 47M 33S,2019-09-05 14:47:33,8397,NA,3,"J",1,0,0,0,0,0,0,4,2,0,20,1,4,0,0,2,1,0
"6792",2019-09-05,"MA",1,1308.24,"OVM_H_MA","B","op","secondary",FALSE,1451.804,"MA 20190905 1","MA 20190905 1","MA 20190905 scan3",1450,201909051450,0,0,1,1,231,7,0,8427,231,201909051451.804,"14","51","48",14H 51M 48S,2019-09-05 14:51:48,8421,NA,3,"J",1,0,0,0,0,0,0,4,6,0,21,1,4,0,0,7,1,0
"7185",2019-09-06,"MA",1,958.86,"OVM_H_MA","B","op","secondary",TRUE,1445.981,"MA 20190906 1","MA 20190906 1","MA 20190906 scan3",1450,201909061450,0,0,1,1,231,4,6,9271,231,201909061445.981,"14","45","58.8",14H 45M 58.8S,2019-09-06 14:45:58,9262,NA,3,"J",1,0,0,0,1,0,1,4,4,5,22,1,4,0,0,10,0.4,0.6
"7190",2019-09-06,"MA",1,1025.855,"OVM_H_MA","B","op","secondary",TRUE,1447.098,"MA 20190906 1","MA 20190906 1","MA 20190906 scan3",1450,201909061450,0,0,1,1,231,2,1,9276,231,201909061447.098,"14","47","5.4",14H 47M 5.4S,2019-09-06 14:47:05,9274,NA,3,"J",1,0,0,0,0,0,0,4,2,1,23,1,4,0,0,3,0.666666666666667,0.333333333333333
"7219",2019-09-06,"MA",1,1230.756,"OVM_H_MA","B","op","secondary",TRUE,1450.513,"MA 20190906 1","MA 20190906 1","MA 20190906 scan3",1450,201909061450,0,0,1,1,231,4,3,9305,231,201909061450.513,"14","50","30.6",14H 50M 30.6S,2019-09-06 14:50:30,9299,NA,3,"J",1,0,0,0,3,0,1,4,4,2,24,1,4,0,0,7,0.571428571428571,0.428571428571429
"7228",2019-09-06,"MA",1,1286.361,"OVM_H_MA","B","op","secondary",TRUE,1451.439,"MA 20190906 1","MA 20190906 1","MA 20190906 scan3",1450,201909061450,0,0,1,1,231,6,1,9314,231,201909061451.439,"14","51","25.8",14H 51M 25.8S,2019-09-06 14:51:25,9308,NA,3,"J",1,0,0,1,1,1,1,4,5,1,25,1,4,0,0,7,0.857142857142857,0.142857142857143
"7358",2019-09-07,"MA",1,201.676,"OVM_H_MA","B","op","secondary",TRUE,1433.361,"MA 20190907 1","MA 20190907 1","MA 20190907 scan1",1430,201909071430,0,0,1,1,231,0,0,9862,231,201909071433.361,"14","33","21.6",14H 33M 21.6S,2019-09-07 14:33:21,9848,NA,3,"J",1,0,0,0,0,0,0,4,0,0,26,1,4,0,0,0,0,0
"7369",2019-09-07,"MA",1,227.523,"OVM_H_MA","B","op","secondary",TRUE,1433.792,"MA 20190907 1","MA 20190907 1","MA 20190907 scan1",1430,201909071430,0,0,1,1,231,0,0,9873,231,201909071433.792,"14","33","47.4",14H 33M 47.4S,2019-09-07 14:33:47,9860,NA,3,"J",1,0,0,0,0,0,0,4,0,0,27,1,4,0,0,0,0,0
"7383",2019-09-07,"MA",1,271.973,"OVM_H_MA","R","op","secondary",TRUE,1434.533,"MA 20190907 1","MA 20190907 1","MA 20190907 scan1",1430,201909071430,0,1,0,1,231,0,0,9887,231,201909071434.533,"14","34","31.8",14H 34M 31.8S,2019-09-07 14:34:31,9877,NA,3,"J",1,0,0,0,0,0,0,4,0,0,28,2,4,0,0,0,0,0
"7408",2019-09-07,"MA",1,375.202,"OVM_H_MA","B","op","secondary",TRUE,1436.253,"MA 20190907 1","MA 20190907 1","MA 20190907 scan2",1440,201909071440,0,0,1,1,231,1,3,9912,231,201909071436.253,"14","36","15",14H 36M 15S,2019-09-07 14:36:15,9909,NA,3,"J",1,0,0,0,2,0,1,4,1,2,29,1,4,0,0,4,0.25,0.75
"7603",2019-09-07,"MA",2,1409.404,"OVM_H_MA","B","op","secondary",TRUE,1553.49,"MA 20190907 2","MA 20190907 2","MA 20190907 scan2",1540,201909071540,0,0,1,1,231,2,5,10107,231,201909071553.49,"15","53","29.4",15H 53M 29.4S,2019-09-07 15:53:29,10101,NA,3,"J",1,0,0,0,1,0,0,4,2,3,30,1,4,0,0,7,0.285714285714286,0.714285714285714
"7613",2019-09-07,"MA",2,1446.738,"OVM_H_MA","B","op","secondary",TRUE,1554.112,"MA 20190907 2","MA 20190907 2","MA 20190907 scan2",1540,201909071540,0,0,1,1,231,3,5,10117,231,201909071554.112,"15","54","6.6",15H 54M 6.6S,2019-09-07 15:54:06,10110,NA,3,"J",1,0,0,2,4,1,2,4,3,3,31,1,4,0,0,8,0.375,0.625
"7911",2019-09-08,"MA",2,1314.96,"OVM_H_MA","R","op","secondary",TRUE,1551.916,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,10415,231,201909081551.916,"15","51","54.6",15H 51M 54.6S,2019-09-08 15:51:54,10408,NA,3,"J",1,0,0,0,0,0,0,4,0,0,32,2,4,0,0,0,0,0
"7914",2019-09-08,"MA",2,1322.841,"OVM_H_MA","R","op","secondary",TRUE,1552.047,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,10418,231,201909081552.047,"15","52","2.4",15H 52M 2.4S,2019-09-08 15:52:02,10410,NA,3,"J",1,0,0,0,0,0,0,4,0,0,33,2,4,0,0,0,0,0
"7922",2019-09-08,"MA",2,1364.407,"OVM_H_MA","R","op","secondary",TRUE,1552.74,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,10426,231,201909081552.74,"15","52","44.4",15H 52M 44.4S,2019-09-08 15:52:44,10420,NA,3,"J",1,0,0,0,0,0,0,4,0,0,34,2,4,0,0,0,0,0
"7926",2019-09-08,"MA",2,1379.714,"OVM_H_MA","B","op","secondary",TRUE,1552.995,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10430,231,201909081552.995,"15","52","59.4",15H 52M 59.4S,2019-09-08 15:52:59,10424,NA,3,"J",1,0,0,0,0,0,0,4,0,0,35,1,4,0,0,0,0,0
"7929",2019-09-08,"MA",2,1395.547,"OVM_H_MA","R","op","secondary",TRUE,1553.259,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,10433,231,201909081553.259,"15","53","15",15H 53M 15S,2019-09-08 15:53:15,10427,NA,3,"J",1,0,0,0,0,0,0,4,0,0,36,2,4,0,0,0,0,0
"7932",2019-09-08,"MA",2,1401.32,"OVM_H_MA","R","op","secondary",TRUE,1553.355,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,10436,231,201909081553.355,"15","53","21",15H 53M 21S,2019-09-08 15:53:21,10428,NA,3,"J",1,0,0,0,0,0,0,4,0,0,37,2,4,0,0,0,0,0
"7934",2019-09-08,"MA",2,1407.573,"OVM_H_MA","B","op","secondary",TRUE,1553.46,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10438,231,201909081553.46,"15","53","27.6",15H 53M 27.6S,2019-09-08 15:53:27,10430,NA,3,"J",1,0,0,0,0,0,0,4,0,0,38,1,4,0,0,0,0,0
"7938",2019-09-08,"MA",2,1420.233,"OVM_H_MA","B","op","secondary",TRUE,1553.671,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10442,231,201909081553.671,"15","53","40.2",15H 53M 40.2S,2019-09-08 15:53:40,10433,NA,3,"J",1,0,0,0,0,0,0,4,0,0,39,1,4,0,0,0,0,0
"7944",2019-09-09,"MA",1,73.627,"OVM_H_MA","B","op","secondary",TRUE,1431.227,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10757,231,201909091431.227,"14","31","13.2",14H 31M 13.2S,2019-09-09 14:31:13,10754,NA,3,"J",1,0,0,0,0,0,0,4,0,0,40,1,4,0,0,0,0,0
"7946",2019-09-09,"MA",1,95.299,"OVM_H_MA","R","op","secondary",TRUE,1431.588,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,10759,231,201909091431.588,"14","31","34.8",14H 31M 34.8S,2019-09-09 14:31:34,10757,NA,3,"J",1,0,0,0,0,0,0,4,0,0,41,2,4,0,0,0,0,0
"8209",2019-09-09,"MA",2,110.79,"OVM_H_MA","R","op","secondary",TRUE,1531.847,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,11022,231,201909091531.847,"15","31","50.4",15H 31M 50.4S,2019-09-09 15:31:50,11016,NA,3,"J",1,0,0,0,0,0,0,4,0,0,42,2,4,0,0,0,0,0
"7950",2019-09-09,"MA",1,123.206,"OVM_H_MA","B","dr","secondary",TRUE,1432.053,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,0,231,0,0,10763,231,201909091432.053,"14","32","3",14H 32M 3S,2019-09-09 14:32:03,10759,NA,3,"J",1,0,0,0,0,0,0,4,0,0,43,1,4,0,0,0,0,0
"7952",2019-09-09,"MA",1,127.762,"OVM_H_MA","B","op","secondary",TRUE,1432.129,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10765,231,201909091432.129,"14","32","7.2",14H 32M 7.2S,2019-09-09 14:32:07,10761,NA,3,"J",1,0,0,0,0,0,0,4,0,0,44,1,4,0,0,0,0,0
"7953",2019-09-09,"MA",1,150.381,"OVM_H_MA","R","op","secondary",TRUE,1432.506,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,10766,231,201909091432.506,"14","32","30",14H 32M 30S,2019-09-09 14:32:30,10762,NA,3,"J",1,0,0,0,0,0,0,4,0,0,45,2,4,0,0,0,0,0
"8216",2019-09-09,"MA",2,152.473,"OVM_H_MA","B","op","secondary",TRUE,1532.541,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,11029,231,201909091532.541,"15","32","32.4",15H 32M 32.4S,2019-09-09 15:32:32,11025,NA,3,"J",1,0,0,0,0,0,0,4,0,0,46,1,4,0,0,0,0,0
"8218",2019-09-09,"MA",2,166.434,"OVM_H_MA","R","op","secondary",TRUE,1532.774,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,11031,231,201909091532.774,"15","32","46.2",15H 32M 46.2S,2019-09-09 15:32:46,11027,NA,3,"J",1,0,0,0,0,0,0,4,0,0,47,2,4,0,0,0,0,0
"7956",2019-09-09,"MA",1,194.45,"OVM_H_MA","R","dr","secondary",TRUE,1433.241,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,0,231,0,0,10769,231,201909091433.241,"14","33","14.4",14H 33M 14.4S,2019-09-09 14:33:14,10767,NA,3,"J",1,0,0,0,0,0,0,4,0,0,48,2,4,0,0,0,0,0
"7958",2019-09-09,"MA",1,198.105,"OVM_H_MA","R","op","secondary",TRUE,1433.302,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,10771,231,201909091433.302,"14","33","18",14H 33M 18S,2019-09-09 14:33:18,10768,NA,3,"J",1,0,0,0,0,0,0,4,0,0,49,2,4,0,0,0,0,0
"8229",2019-09-09,"MA",2,231.19,"OVM_H_MA","R","dr","secondary",TRUE,1533.853,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,0,231,0,0,11042,231,201909091533.853,"15","33","51",15H 33M 51S,2019-09-09 15:33:51,11037,NA,3,"J",1,0,0,0,0,0,0,4,0,0,50,2,4,0,0,0,0,0
"8231",2019-09-09,"MA",2,235.56,"OVM_H_MA","R","op","secondary",TRUE,1533.926,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,11044,231,201909091533.926,"15","33","55.2",15H 33M 55.2S,2019-09-09 15:33:55,11038,NA,3,"J",1,0,0,0,0,0,0,4,0,0,51,2,4,0,0,0,0,0
"8232",2019-09-09,"MA",2,240.498,"OVM_H_MA","B","op","secondary",TRUE,1534.008,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,11045,231,201909091534.008,"15","34","0",15H 34M 0S,2019-09-09 15:34:00,11038,NA,3,"J",1,0,0,0,0,0,0,4,0,0,52,1,4,0,0,0,0,0
"7971",2019-09-09,"MA",1,311.629,"OVM_H_MA","B","op","secondary",TRUE,1435.194,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10784,231,201909091435.194,"14","35","11.4",14H 35M 11.4S,2019-09-09 14:35:11,10782,NA,3,"J",1,0,0,0,0,0,0,4,0,0,53,1,4,0,0,0,0,0
"7974",2019-09-09,"MA",1,332.626,"OVM_H_MA","B","op","secondary",TRUE,1435.544,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10787,231,201909091435.544,"14","35","32.4",14H 35M 32.4S,2019-09-09 14:35:32,10783,NA,3,"J",1,0,0,0,0,0,0,4,0,0,54,1,4,0,0,0,0,0
"7975",2019-09-09,"MA",1,349.386,"OVM_H_MA","R","dr","secondary",TRUE,1435.823,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,0,231,0,0,10788,231,201909091435.823,"14","35","49.2",14H 35M 49.2S,2019-09-09 14:35:49,10786,NA,3,"J",1,0,0,0,0,0,0,4,0,0,55,2,4,0,0,0,0,0
"7976",2019-09-09,"MA",1,351.575,"OVM_H_MA","R","dr","secondary",TRUE,1435.86,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,0,231,0,0,10789,231,201909091435.86,"14","35","51.6",14H 35M 51.6S,2019-09-09 14:35:51,10786,NA,3,"J",1,0,0,0,0,0,0,4,0,0,56,2,4,0,0,0,0,0
"7977",2019-09-09,"MA",1,355.831,"OVM_H_MA","R","op","secondary",TRUE,1435.931,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,10790,231,201909091435.931,"14","35","55.8",14H 35M 55.8S,2019-09-09 14:35:55,10786,NA,3,"J",1,0,0,0,0,0,0,4,0,0,57,2,4,0,0,0,0,0
"7983",2019-09-09,"MA",1,393.28,"OVM_H_MA","R","op","secondary",TRUE,1436.555,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,10796,231,201909091436.555,"14","36","33",14H 36M 33S,2019-09-09 14:36:33,10793,NA,3,"J",1,0,0,0,0,0,0,4,0,0,58,2,4,0,0,0,0,0
"7985",2019-09-09,"MA",1,399.236,"OVM_H_MA","B","dr","secondary",TRUE,1436.654,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,0,231,0,0,10798,231,201909091436.654,"14","36","39",14H 36M 39S,2019-09-09 14:36:39,10794,NA,3,"J",1,0,0,0,0,0,0,4,0,0,59,1,4,0,0,0,0,0
"7986",2019-09-09,"MA",1,402.461,"OVM_H_MA","R","op","secondary",TRUE,1436.708,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,10799,231,201909091436.708,"14","36","42",14H 36M 42S,2019-09-09 14:36:42,10795,NA,3,"J",1,0,0,0,0,0,0,4,0,0,60,2,4,0,0,0,0,0
"7993",2019-09-09,"MA",1,430.789,"OVM_H_MA","B","op","secondary",TRUE,1437.18,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10806,231,201909091437.18,"14","37","10.8",14H 37M 10.8S,2019-09-09 14:37:10,10799,NA,3,"J",1,0,0,0,0,0,0,4,0,0,61,1,4,0,0,0,0,0
"8008",2019-09-09,"MA",1,543.537,"OVM_H_MA","R","op","secondary",TRUE,1439.059,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,10821,231,201909091439.059,"14","39","3",14H 39M 3S,2019-09-09 14:39:03,10818,NA,3,"J",1,0,0,0,0,0,0,4,0,0,62,2,4,0,0,0,0,0
"8016",2019-09-09,"MA",1,573.481,"OVM_H_MA","B","op","secondary",TRUE,1439.558,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10829,231,201909091439.558,"14","39","33",14H 39M 33S,2019-09-09 14:39:33,10821,NA,3,"J",1,0,0,0,0,0,0,4,0,0,63,1,4,0,0,0,0,0
"8031",2019-09-09,"MA",1,682.718,"OVM_H_MA","B","op","secondary",TRUE,1441.379,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10844,231,201909091441.379,"14","41","22.2",14H 41M 22.2S,2019-09-09 14:41:22,10839,NA,3,"J",1,0,0,0,0,0,0,4,0,0,64,1,4,0,0,0,0,0
"8034",2019-09-09,"MA",1,701.892,"OVM_H_MA","B","op","secondary",TRUE,1441.698,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10847,231,201909091441.698,"14","41","41.4",14H 41M 41.4S,2019-09-09 14:41:41,10842,NA,3,"J",1,0,0,0,0,0,0,4,0,0,65,1,4,0,0,0,0,0
"8037",2019-09-09,"MA",1,713.359,"OVM_H_MA","B","op","secondary",TRUE,1441.889,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10850,231,201909091441.889,"14","41","52.8",14H 41M 52.8S,2019-09-09 14:41:52,10845,NA,3,"J",1,0,0,0,0,0,0,4,0,0,66,1,4,0,0,0,0,0
"8040",2019-09-09,"MA",1,737.622,"OVM_H_MA","B","op","secondary",TRUE,1442.294,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10853,231,201909091442.294,"14","42","17.4",14H 42M 17.4S,2019-09-09 14:42:17,10849,NA,3,"J",1,0,0,0,0,0,0,4,0,0,67,1,4,0,0,0,0,0
"8043",2019-09-09,"MA",1,746.406,"OVM_H_MA","B","dr","secondary",TRUE,1442.44,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,0,231,0,0,10856,231,201909091442.44,"14","42","26.4",14H 42M 26.4S,2019-09-09 14:42:26,10851,NA,3,"J",1,0,0,0,0,0,0,4,0,0,68,1,4,0,0,0,0,0
"8044",2019-09-09,"MA",1,748.596,"OVM_H_MA","B","op","secondary",TRUE,1442.477,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10857,231,201909091442.477,"14","42","28.2",14H 42M 28.2S,2019-09-09 14:42:28,10851,NA,3,"J",1,0,0,0,0,0,0,4,0,0,69,1,4,0,0,0,0,0
"8048",2019-09-09,"MA",1,767.849,"OVM_H_MA","B","op","secondary",TRUE,1442.797,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10861,231,201909091442.797,"14","42","47.4",14H 42M 47.4S,2019-09-09 14:42:47,10853,NA,3,"J",1,0,0,0,0,0,0,4,0,0,70,1,4,0,0,0,0,0
"8058",2019-09-09,"MA",1,813.961,"OVM_H_MA","R","op","secondary",TRUE,1443.566,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,10871,231,201909091443.566,"14","43","33.6",14H 43M 33.6S,2019-09-09 14:43:33,10867,NA,3,"J",1,0,0,0,0,0,0,4,0,0,71,2,4,0,0,0,0,0
"8066",2019-09-09,"MA",1,856.353,"OVM_H_MA","B","op","secondary",TRUE,1444.273,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10879,231,201909091444.273,"14","44","16.2",14H 44M 16.2S,2019-09-09 14:44:16,10874,NA,3,"J",1,0,0,0,0,0,0,4,0,0,72,1,4,0,0,0,0,0
"8085",2019-09-09,"MA",1,982.063,"OVM_H_MA","R","dr","secondary",TRUE,1446.368,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,0,231,0,0,10898,231,201909091446.368,"14","46","21.6",14H 46M 21.6S,2019-09-09 14:46:21,10892,NA,3,"J",1,0,0,0,0,0,0,4,0,0,73,2,4,0,0,0,0,0
"8086",2019-09-09,"MA",1,985.49,"OVM_H_MA","R","dr","secondary",TRUE,1446.425,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,0,231,0,0,10899,231,201909091446.425,"14","46","25.2",14H 46M 25.2S,2019-09-09 14:46:25,10892,NA,3,"J",1,0,0,0,0,0,0,4,0,0,74,2,4,0,0,0,0,0
"8087",2019-09-09,"MA",1,987.959,"OVM_H_MA","R","op","secondary",TRUE,1446.466,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,10900,231,201909091446.466,"14","46","27.6",14H 46M 27.6S,2019-09-09 14:46:27,10892,NA,3,"J",1,0,0,0,0,0,0,4,0,0,75,2,4,0,0,0,0,0
"8131",2019-09-09,"MA",1,1291.952,"OVM_H_MA","B","dr","secondary",TRUE,1451.533,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,0,231,0,0,10944,231,201909091451.533,"14","51","31.8",14H 51M 31.8S,2019-09-09 14:51:31,10937,NA,3,"J",1,0,0,0,0,0,0,4,0,0,76,1,4,0,0,0,0,0
"8134",2019-09-09,"MA",1,1301.293,"OVM_H_MA","B","op","secondary",TRUE,1451.688,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,1,231,0,0,10947,231,201909091451.688,"14","51","40.8",14H 51M 40.8S,2019-09-09 14:51:40,10937,NA,3,"J",1,0,0,0,0,0,0,4,0,0,77,1,4,0,0,0,0,0
"8148",2019-09-09,"MA",1,1396.451,"OVM_H_MA","R","op","secondary",TRUE,1453.274,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,10961,231,201909091453.274,"14","53","16.2",14H 53M 16.2S,2019-09-09 14:53:16,10960,NA,3,"J",1,0,0,0,0,0,0,4,0,0,78,2,4,0,0,0,0,0
"8154",2019-09-09,"MA",1,1429.78,"OVM_H_MA","R","op","secondary",TRUE,1453.83,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,1,0,1,231,0,0,10967,231,201909091453.83,"14","53","49.8",14H 53M 49.8S,2019-09-09 14:53:49,10962,NA,3,"J",1,0,0,0,0,0,0,4,0,0,79,2,4,0,0,0,0,0
"8156",2019-09-09,"MA",1,1437,"OVM_H_MA","B","dr","secondary",TRUE,1453.95,"MA 20190908 1","MA 20190908 1","MA 20190908 scan1",1430,201909081430,0,0,1,0,231,0,0,10969,231,201909091453.95,"14","53","57",14H 53M 57S,2019-09-09 14:53:57,10964,NA,3,"J",1,0,0,0,0,0,0,4,0,0,80,1,4,0,0,0,0,0
