"","x","date","session","subject","colour","rel_time","nbr_ind","drops","behav","behav1","behav2","group","choose_red","choose_blue","open","subject_index","n_obs_blue","n_obs_red","obs_index","ID_all_index","forg_bout"
"2298",2298,20190825,1,"NOT_V_MA","1-RED",258.492,11,"op","Rop","R","op","BA",1,0,1,58,7,4,2298,55,0
"2329",2329,20190825,1,"NOT_V_MA","1-RED",313.204,10,"op","Rop","R","op","BA",1,0,1,58,7,4,2329,55,0
"2332",2332,20190825,2,"NOT_V_MA","1-RED",318.928,1,"op","Rop","R","op","BA",1,0,1,58,7,4,2332,55,0
"2377",2377,20190825,2,"NOT_V_MA","1-RED",416.381,4,"op","Rop","R","op","BA",1,0,1,58,7,5,2377,55,0
"2410",2410,20190825,2,"NOT_V_MA","1-RED",469.693,3,"op","Rop","R","op","BA",1,0,1,58,7,5,2410,55,0
"2423",2423,20190825,1,"NOT_V_MA","1-RED",498.107,5,"op","Rop","R","op","BA",1,0,1,58,7,5,2423,55,0
"2471",2471,20190825,2,"NOT_V_MA","1-RED",601.153,6,"op","Rop","R","op","BA",1,0,1,58,7,5,2471,55,0
"2483",2483,20190825,1,"NOT_V_MA","1-RED",626.975,6,"op","Rop","R","op","BA",1,0,1,58,7,6,2483,55,0
"2522",2522,20190825,1,"NOT_V_MA","1-RED",823.765,5,"op","Rop","R","op","BA",1,0,1,58,7,6,2522,55,0
"2529",2529,20190825,2,"NOT_V_MA","1-BLUE",832.576,5,"op","Bop","B","op","BA",0,1,1,58,7,6,2529,55,0
"2545",2545,20190825,2,"NOT_V_MA","1-RED",854.486,5,"op","Rop","R","op","BA",1,0,1,58,7,6,2545,55,0
"2559",2559,20190825,2,"NOT_V_MA","1-RED",876.514,5,"op","Rop","R","op","BA",1,0,1,58,8,7,2559,55,0
"2609",2609,20190825,2,"NOT_V_MA","1-RED",963.075,5,"op","Rop","R","op","BA",1,0,1,58,8,7,2609,55,0
"2626",2626,20190825,1,"NOT_V_MA","1-RED",1001.944,8,"op","Rop","R","op","BA",1,0,1,58,8,7,2626,55,0
"2645",2645,20190825,2,"NOT_V_MA","1-BLUE",1062.587,10,"op","Bop","B","op","BA",0,1,1,58,9,7,2645,55,0
"2737",2737,20190825,2,"NOT_V_MA","1-RED",1507.557,4,"op","Rop","R","op","BA",1,0,1,58,10,7,2737,55,0
"2797",2797,20190921,1,"NOT_V_MA","1-RED",251.399,5,"op","Rop","R","op","BA",1,0,1,58,11,8,2797,55,0
"2869",2869,20190921,1,"NOT_V_MA","1-RED",668.128,7,"op","Rop","R","op","BA",1,0,1,58,11,8,2869,55,0
"2892",2892,20190921,1,"NOT_V_MA","1-RED",757.779,3,"op","Rop","R","op","BA",1,0,1,58,11,8,2892,55,0
"1623",1623,20190822,1,"NTM_V_MA","1-BLUE",370.46,7,"op","Bop","B","op","BA",0,1,1,59,0,2,1623,56,0
"280",280,20190816,1,"OGM_V_BA","1-RED",1175.414,6,"op","Rop","R","op","BA",1,0,1,60,0,2,280,57,0
"294",294,20190816,1,"OGM_V_BA","1-RED",1550.974,2,"op","Rop","R","op","BA",1,0,1,60,0,2,294,57,0
"350",350,20190816,1,"OGM_V_BA","1-RED",2388.583,0,"op","Rop","R","op","BA",1,0,1,60,0,2,350,57,0
"353",353,20190816,1,"OGM_V_BA","1-RED",2452.873,3,"op","Rop","R","op","BA",1,0,1,60,0,2,353,57,0
"374",374,20190816,1,"OGM_V_BA","1-RED",2845.156,6,"op","Rop","R","op","BA",1,0,1,60,0,2,374,57,0
"388",388,20190816,1,"OGM_V_BA","1-RED",3115.804,4,"op","Rop","R","op","BA",1,0,1,60,0,2,388,57,0
"395",395,20190816,1,"OGM_V_BA","1-RED",3226.232,3,"op","Rop","R","op","BA",1,0,1,60,0,2,395,57,0
"422",422,20190816,1,"OGM_V_BA","1-RED",3787.789,3,"op","Rop","R","op","BA",1,0,1,60,0,2,422,57,0
"875",875,20190819,2,"OGM_V_BA","1-RED",2605.296,2,"op","Rop","R","op","BA",1,0,1,60,0,8,875,57,0
"1184",1184,20190821,2,"OGM_V_BA","1-RED",479.097,5,"op","Rop","R","op","BA",1,0,1,60,0,10,1184,57,0
"1226",1226,20190821,2,"OGM_V_BA","1-RED",643.026,7,"op","Rop","R","op","BA",1,0,1,60,0,10,1226,57,0
"1267",1267,20190821,2,"OGM_V_BA","1-RED",911.321,4,"op","Rop","R","op","BA",1,0,1,60,0,11,1267,57,0
"1284",1284,20190821,2,"OGM_V_BA","1-RED",1004.424,3,"op","Rop","R","op","BA",1,0,1,60,0,11,1284,57,0
"1292",1292,20190821,2,"OGM_V_BA","1-RED",1045.819,4,"op","Rop","R","op","BA",1,0,1,60,0,12,1292,57,0
"1309",1309,20190821,2,"OGM_V_BA","1-RED",1159.499,5,"op","Rop","R","op","BA",1,0,1,60,0,13,1309,57,0
"1315",1315,20190821,2,"OGM_V_BA","1-RED",1184.362,6,"op","Rop","R","op","BA",1,0,1,60,0,13,1315,57,0
"1330",1330,20190821,2,"OGM_V_BA","1-RED",1261.543,2,"op","Rop","R","op","BA",1,0,1,60,0,13,1330,57,0
"1472",1472,20190822,2,"OGM_V_BA","1-RED",56.683,5,"op","Rop","R","op","BA",1,0,1,60,0,16,1472,57,0
"1478",1478,20190822,2,"OGM_V_BA","1-RED",78.054,5,"op","Rop","R","op","BA",1,0,1,60,0,16,1478,57,0
"1495",1495,20190822,2,"OGM_V_BA","1-RED",148.853,6,"op","Rop","R","op","BA",1,0,1,60,0,16,1495,57,0
"1518",1518,20190822,1,"OGM_V_BA","1-RED",193.618,13,"op","Rop","R","op","BA",1,0,1,60,0,16,1518,57,0
"1584",1584,20190822,1,"OGM_V_BA","1-RED",311.226,13,"op","Rop","R","op","BA",1,0,1,60,0,16,1584,57,0
"1628",1628,20190822,2,"OGM_V_BA","1-BLUE",383.43,9,"op","Bop","B","op","BA",0,1,1,60,0,16,1628,57,0
"1723",1723,20190822,2,"OGM_V_BA","1-RED",561.722,6,"op","Rop","R","op","BA",1,0,1,60,0,16,1723,57,0
"1767",1767,20190822,2,"OGM_V_BA","1-BLUE",792.864,8,"op","Bop","B","op","BA",0,1,1,60,0,16,1767,57,0
"1799",1799,20190822,2,"OGM_V_BA","1-BLUE",927.289,9,"op","Bop","B","op","BA",0,1,1,60,0,16,1799,57,0
"1821",1821,20190822,1,"OGM_V_BA","1-RED",971.633,6,"op","Rop","R","op","BA",1,0,1,60,0,16,1821,57,0
"1833",1833,20190822,1,"OGM_V_BA","1-RED",990.054,10,"op","Rop","R","op","BA",1,0,1,60,0,16,1833,57,0
"1837",1837,20190822,2,"OGM_V_BA","1-BLUE",997.498,6,"op","Bop","B","op","BA",0,1,1,60,0,16,1837,57,0
"1895",1895,20190822,2,"OGM_V_BA","1-RED",1115.622,7,"drops","Rdr","R","dr","BA",1,0,0,60,0,16,1895,57,0
"1898",1898,20190822,2,"OGM_V_BA","1-RED",1118.774,4,"op","Rop","R","op","BA",1,0,1,60,0,16,1898,57,0
"1955",1955,20190822,1,"OGM_V_BA","1-RED",1229.693,8,"op","Rop","R","op","BA",1,0,1,60,0,16,1955,57,0
"1977",1977,20190822,1,"OGM_V_BA","1-RED",1310.133,6,"op","Rop","R","op","BA",1,0,1,60,0,16,1977,57,0
"1981",1981,20190822,1,"OGM_V_BA","1-RED",1321.61,4,"op","Rop","R","op","BA",1,0,1,60,0,16,1981,57,0
"2316",2316,20190825,1,"OGM_V_BA","1-RED",287.203,12,"op","Rop","R","op","BA",1,0,1,60,0,18,2316,57,0
"2321",2321,20190825,2,"OGM_V_BA","1-RED",295.783,5,"op","Rop","R","op","BA",1,0,1,60,0,18,2321,57,0
"2337",2337,20190825,1,"OGM_V_BA","1-RED",336.341,6,"op","Rop","R","op","BA",1,0,1,60,0,19,2337,57,0
"2398",2398,20190825,1,"OGM_V_BA","1-RED",456.13,6,"op","Rop","R","op","BA",1,0,1,60,0,20,2398,57,0
"2444",2444,20190825,2,"OGM_V_BA","1-RED",530.499,6,"op","Rop","R","op","BA",1,0,1,60,0,22,2444,57,0
"2523",2523,20190825,2,"OGM_V_BA","1-RED",824.54,7,"op","Rop","R","op","BA",1,0,1,60,0,25,2523,57,0
"2524",2524,20190825,1,"OGM_V_BA","1-RED",824.968,4,"op","Rop","R","op","BA",1,0,1,60,0,25,2524,57,0
"2592",2592,20190825,2,"OGM_V_BA","1-BLUE",935.81,4,"op","Bop","B","op","BA",0,1,1,60,0,26,2592,57,0
"2603",2603,20190825,1,"OGM_V_BA","1-RED",952.586,8,"op","Rop","R","op","BA",1,0,1,60,0,26,2603,57,0
"2688",2688,20190825,2,"OGM_V_BA","1-BLUE",1217.31,5,"op","Bop","B","op","BA",0,1,1,60,1,27,2688,57,0
"2704",2704,20190825,2,"OGM_V_BA","1-RED",1311.55,7,"drops","Rdr","R","dr","BA",1,0,0,60,1,27,2704,57,0
"2706",2706,20190825,2,"OGM_V_BA","1-BLUE",1335.658,7,"op","Bop","B","op","BA",0,1,1,60,1,27,2706,57,0
"2756",2756,20190825,2,"OGM_V_BA","1-RED",1630.809,5,"drops","Rdr","R","dr","BA",1,0,0,60,1,28,2756,57,0
"2777",2777,20190921,1,"OGM_V_BA","1-RED",131.734,5,"op","Rop","R","op","BA",1,0,1,60,1,28,2777,57,0
"2848",2848,20190921,1,"OGM_V_BA","1-RED",536.737,8,"op","Rop","R","op","BA",1,0,1,60,1,28,2848,57,0
"2877",2877,20190921,1,"OGM_V_BA","1-RED",697.009,7,"op","Rop","R","op","BA",1,0,1,60,1,29,2877,57,0
"419",419,20190816,1,"OGV_V_BA","1-RED",3711.557,4,"op","Rop","R","op","BA",1,0,1,61,0,4,419,58,0
"486",486,20190819,1,"OGV_V_BA","1-RED",500.379,9,"op","Rop","R","op","BA",1,0,1,61,0,4,486,58,0
"505",505,20190819,1,"OGV_V_BA","1-RED",560.803,5,"op","Rop","R","op","BA",1,0,1,61,0,4,505,58,0
"517",517,20190819,1,"OGV_V_BA","1-RED",632.648,2,"op","Rop","R","op","BA",1,0,1,61,0,4,517,58,0
"557",557,20190819,1,"OGV_V_BA","1-RED",772.284,8,"op","Rop","R","op","BA",1,0,1,61,0,4,557,58,0
"575",575,20190819,1,"OGV_V_BA","1-RED",901.609,5,"op","Rop","R","op","BA",1,0,1,61,0,4,575,58,0
"593",593,20190819,1,"OGV_V_BA","1-RED",978.948,6,"op","Rop","R","op","BA",1,0,1,61,0,4,593,58,0
"635",635,20190819,1,"OGV_V_BA","1-RED",1113.93,8,"op","Rop","R","op","BA",1,0,1,61,0,4,635,58,0
"657",657,20190819,1,"OGV_V_BA","1-RED",1193.731,6,"op","Rop","R","op","BA",1,0,1,61,0,4,657,58,0
"669",669,20190819,1,"OGV_V_BA","1-RED",1233.179,6,"op","Rop","R","op","BA",1,0,1,61,0,4,669,58,0
"686",686,20190819,1,"OGV_V_BA","1-RED",1387.857,6,"op","Rop","R","op","BA",1,0,1,61,0,4,686,58,0
"702",702,20190819,1,"OGV_V_BA","1-RED",1482.021,6,"op","Rop","R","op","BA",1,0,1,61,0,4,702,58,0
"716",716,20190819,1,"OGV_V_BA","1-RED",1560.711,6,"op","Rop","R","op","BA",1,0,1,61,0,4,716,58,0
"739",739,20190819,1,"OGV_V_BA","1-RED",1670.518,3,"op","Rop","R","op","BA",1,0,1,61,0,4,739,58,0
"788",788,20190819,1,"OGV_V_BA","1-RED",1893.869,6,"op","Rop","R","op","BA",1,0,1,61,0,4,788,58,0
"1218",1218,20190821,2,"OGV_V_BA","1-RED",593.843,8,"op","Rop","R","op","BA",1,0,1,61,0,4,1218,58,0
"1540",1540,20190822,1,"OGV_V_BA","1-RED",223.655,15,"op","Rop","R","op","BA",1,0,1,61,0,6,1540,58,0
"1588",1588,20190822,1,"OGV_V_BA","1-RED",315.689,8,"op","Rop","R","op","BA",1,0,1,61,0,7,1588,58,0
"1657",1657,20190822,1,"OGV_V_BA","1-RED",435.17,7,"op","Rop","R","op","BA",1,0,1,61,0,7,1657,58,0
"1700",1700,20190822,1,"OGV_V_BA","1-RED",514.654,9,"op","Rop","R","op","BA",1,0,1,61,0,7,1700,58,0
"1800",1800,20190822,1,"OGV_V_BA","1-RED",928.249,4,"op","Rop","R","op","BA",1,0,1,61,0,7,1800,58,0
"1896",1896,20190822,1,"OGV_V_BA","1-RED",1116.268,7,"op","Rop","R","op","BA",1,0,1,61,0,8,1896,58,0
"1943",1943,20190822,1,"OGV_V_BA","1-RED",1206.963,7,"op","Rop","R","op","BA",1,0,1,61,0,8,1943,58,0
"1957",1957,20190822,1,"OGV_V_BA","1-RED",1238.916,8,"op","Rop","R","op","BA",1,0,1,61,0,9,1957,58,0
"1990",1990,20190822,1,"OGV_V_BA","1-RED",1354.306,3,"op","Rop","R","op","BA",1,0,1,61,0,10,1990,58,0
"2210",2210,20190824,1,"OGV_V_BA","1-RED",921.713,10,"op","Rop","R","op","BA",1,0,1,61,0,10,2210,58,0
"2252",2252,20190824,1,"OGV_V_BA","1-RED",1078.678,13,"op","Rop","R","op","BA",1,0,1,61,0,10,2252,58,0
"2800",2800,20190921,1,"OGV_V_BA","1-RED",262.17,5,"op","Rop","R","op","BA",1,0,1,61,0,16,2800,58,0
"723",723,20190819,2,"OMB_V_BA","1-RED",1599.748,1,"op","Rop","R","op","BA",1,0,1,62,0,8,723,59,0
"771",771,20190819,2,"OMB_V_BA","1-RED",1839.123,3,"op","Rop","R","op","BA",1,0,1,62,0,8,771,59,0
"488",488,20190819,2,"OMG_V_BA","1-RED",502.27,3,"op","Rop","R","op","BA",1,0,1,63,0,3,488,60,0
"539",539,20190819,2,"OMG_V_BA","1-RED",713.266,5,"op","Rop","R","op","BA",1,0,1,63,0,3,539,60,0
"565",565,20190819,2,"OMG_V_BA","1-RED",814.644,2,"op","Rop","R","op","BA",1,0,1,63,0,3,565,60,0
"580",580,20190819,2,"OMG_V_BA","1-RED",909.785,4,"op","Rop","R","op","BA",1,0,1,63,0,3,580,60,0
"618",618,20190819,2,"OMG_V_BA","1-RED",1065.295,6,"op","Rop","R","op","BA",1,0,1,63,0,3,618,60,0
"862",862,20190819,2,"OMG_V_BA","1-RED",2495.424,0,"op","Rop","R","op","BA",1,0,1,63,0,3,862,60,0
"890",890,20190819,2,"OMG_V_BA","1-RED",2683.971,5,"op","Rop","R","op","BA",1,0,1,63,0,3,890,60,0
"1400",1400,20190821,2,"OMG_V_BA","1-RED",1845.587,7,"op","Rop","R","op","BA",1,0,1,63,0,3,1400,60,0
"1439",1439,20190821,2,"OMG_V_BA","1-RED",2065.597,3,"op","Rop","R","op","BA",1,0,1,63,0,3,1439,60,0
"1464",1464,20190821,2,"OMG_V_BA","1-RED",2207.077,6,"op","Rop","R","op","BA",1,0,1,63,0,3,1464,60,0
"1493",1493,20190822,2,"OMG_V_BA","1-BLUE",138.703,6,"op","Bop","B","op","BA",0,1,1,63,0,3,1493,60,0
"1545",1545,20190822,2,"OMG_V_BA","1-BLUE",231.961,6,"op","Bop","B","op","BA",0,1,1,63,0,3,1545,60,0
"1575",1575,20190822,2,"OMG_V_BA","1-RED",288.936,9,"op","Rop","R","op","BA",1,0,1,63,0,3,1575,60,0
"1597",1597,20190822,2,"OMG_V_BA","1-BLUE",327.006,9,"op","Bop","B","op","BA",0,1,1,63,0,3,1597,60,0
"1598",1598,20190822,1,"OMG_V_BA","1-BLUE",327.229,10,"op","Bop","B","op","BA",0,1,1,63,0,3,1598,60,0
"1633",1633,20190822,2,"OMG_V_BA","1-BLUE",392.529,7,"op","Bop","B","op","BA",0,1,1,63,0,3,1633,60,0
"1680",1680,20190822,2,"OMG_V_BA","1-BLUE",477.69,8,"op","Bop","B","op","BA",0,1,1,63,0,3,1680,60,0
"1702",1702,20190822,1,"OMG_V_BA","1-BLUE",518.99,10,"op","Bop","B","op","BA",0,1,1,63,0,3,1702,60,0
"1708",1708,20190822,2,"OMG_V_BA","1-RED",525.483,9,"op","Rop","R","op","BA",1,0,1,63,0,3,1708,60,0
"1713",1713,20190822,1,"OMG_V_BA","1-RED",537.414,10,"op","Rop","R","op","BA",1,0,1,63,0,3,1713,60,0
"1729",1729,20190822,1,"OMG_V_BA","1-RED",578.086,8,"op","Rop","R","op","BA",1,0,1,63,0,3,1729,60,0
"1781",1781,20190822,2,"OMG_V_BA","1-RED",840.513,7,"drops","Rdr","R","dr","BA",1,0,0,63,0,3,1781,60,0
"1784",1784,20190822,2,"OMG_V_BA","1-BLUE",846.671,8,"op","Bop","B","op","BA",0,1,1,63,0,3,1784,60,0
"1815",1815,20190822,1,"OMG_V_BA","1-BLUE",962.907,8,"op","Bop","B","op","BA",0,1,1,63,0,3,1815,60,0
"1841",1841,20190822,2,"OMG_V_BA","1-BLUE",1002.669,7,"op","Bop","B","op","BA",0,1,1,63,0,3,1841,60,0
"1893",1893,20190822,2,"OMG_V_BA","1-RED",1112.947,8,"op","Rop","R","op","BA",1,0,1,63,0,3,1893,60,0
"1909",1909,20190822,1,"OMG_V_BA","1-RED",1137.769,8,"op","Rop","R","op","BA",1,0,1,63,0,3,1909,60,0
"1917",1917,20190822,1,"OMG_V_BA","1-BLUE",1157.209,8,"op","Bop","B","op","BA",0,1,1,63,0,3,1917,60,0
"1989",1989,20190822,1,"OMG_V_BA","1-BLUE",1352.936,4,"op","Bop","B","op","BA",0,1,1,63,0,3,1989,60,0
"2038",2038,20190824,1,"OMG_V_BA","1-BLUE",291.21,14,"op","Bop","B","op","BA",0,1,1,63,0,3,2038,60,0
"2068",2068,20190824,1,"OMG_V_BA","1-RED",382.735,7,"op","Rop","R","op","BA",1,0,1,63,0,3,2068,60,0
"2112",2112,20190824,1,"OMG_V_BA","1-RED",511.47,12,"op","Rop","R","op","BA",1,0,1,63,0,3,2112,60,0
"2132",2132,20190824,1,"OMG_V_BA","1-BLUE",577.561,NA,"op","Bop","B","op","BA",0,1,1,63,0,3,2132,60,0
"2145",2145,20190824,1,"OMG_V_BA","1-RED",635.85,11,"op","Rop","R","op","BA",1,0,1,63,0,3,2145,60,0
"2174",2174,20190824,1,"OMG_V_BA","1-BLUE",798.751,17,"op","Bop","B","op","BA",0,1,1,63,0,3,2174,60,0
"2209",2209,20190824,1,"OMG_V_BA","1-RED",918.745,12,"op","Rop","R","op","BA",1,0,1,63,0,3,2209,60,0
"68",68,20190815,1,"OMN_V_BA","1-BLUE",787.387,5,"op","Bop","B","op","BA",0,1,1,64,0,0,68,61,0
"75",75,20190815,1,"OMN_V_BA","1-RED",915.815,6,"op","Rop","R","op","BA",1,0,1,64,0,0,75,61,0
"96",96,20190815,1,"OMN_V_BA","1-RED",1189.158,6,"op","Rop","R","op","BA",1,0,1,64,0,0,96,61,0
"102",102,20190815,1,"OMN_V_BA","1-RED",1290.145,4,"op","Rop","R","op","BA",1,0,1,64,0,0,102,61,0
"136",136,20190815,1,"OMN_V_BA","1-BLUE",1925.459,4,"op","Bop","B","op","BA",0,1,1,64,0,0,136,61,0
"148",148,20190815,1,"OMN_V_BA","1-BLUE",2127.6,2,"op","Bop","B","op","BA",0,1,1,64,0,0,148,61,0
"158",158,20190815,1,"OMN_V_BA","1-BLUE",2441.673,3,"op","Bop","B","op","BA",0,1,1,64,0,0,158,61,0
"168",168,20190815,1,"OMN_V_BA","1-RED",3219.213,4,"op","Rop","R","op","BA",1,0,1,64,0,0,168,61,0
"190",190,20190815,1,"OMN_V_BA","1-BLUE",3630.538,3,"op","Bop","B","op","BA",0,1,1,64,0,0,190,61,0
"213",213,20190815,1,"OMN_V_BA","1-RED",3980.159,1,"op","Rop","R","op","BA",1,0,1,64,0,0,213,61,0
"250",250,20190816,1,"OMN_V_BA","1-RED",736.828,6,"op","Rop","R","op","BA",1,0,1,64,0,0,250,61,0
"257",257,20190816,1,"OMN_V_BA","1-BLUE",796.487,5,"op","Bop","B","op","BA",0,1,1,64,0,0,257,61,0
"263",263,20190816,1,"OMN_V_BA","1-BLUE",908.156,5,"op","Bop","B","op","BA",0,1,1,64,0,0,263,61,0
"272",272,20190816,1,"OMN_V_BA","1-BLUE",1064.263,4,"op","Bop","B","op","BA",0,1,1,64,0,0,272,61,0
"278",278,20190816,1,"OMN_V_BA","1-RED",1161.639,4,"op","Rop","R","op","BA",1,0,1,64,0,0,278,61,0
"347",347,20190816,1,"OMN_V_BA","1-BLUE",2248.991,5,"op","Bop","B","op","BA",0,1,1,64,0,4,347,61,0
"1122",1122,20190821,2,"OMN_V_BA","1-RED",203.038,5,"op","Rop","R","op","BA",1,0,1,64,1,7,1122,61,0
"2294",2294,20190825,1,"OMN_V_BA","1-BLUE",250.122,4,"op","Bop","B","op","BA",0,1,1,64,1,7,2294,61,0
"2338",2338,20190825,1,"OMN_V_BA","1-RED",337.596,6,"op","Rop","R","op","BA",1,0,1,64,1,7,2338,61,0
"2357",2357,20190825,1,"OMN_V_BA","1-RED",378.02,7,"op","Rop","R","op","BA",1,0,1,64,1,7,2357,61,0
"2381",2381,20190825,1,"OMN_V_BA","1-BLUE",425.03,8,"op","Bop","B","op","BA",0,1,1,64,1,7,2381,61,0
"2401",2401,20190825,1,"OMN_V_BA","1-RED",459.885,8,"op","Rop","R","op","BA",1,0,1,64,1,7,2401,61,0
"2448",2448,20190825,1,"OMN_V_BA","1-BLUE",536.238,9,"op","Bop","B","op","BA",0,1,1,64,1,7,2448,61,0
"2479",2479,20190825,1,"OMN_V_BA","1-BLUE",617.469,10,"op","Bop","B","op","BA",0,1,1,64,1,7,2479,61,0
"2501",2501,20190825,1,"OMN_V_BA","1-BLUE",703.257,7,"op","Bop","B","op","BA",0,1,1,64,1,7,2501,61,0
"2519",2519,20190825,1,"OMN_V_BA","1-RED",820.212,4,"op","Rop","R","op","BA",1,0,1,64,1,7,2519,61,0
"2536",2536,20190825,1,"OMN_V_BA","1-BLUE",844.949,4,"op","Bop","B","op","BA",0,1,1,64,1,7,2536,61,0
"2610",2610,20190825,1,"OMN_V_BA","1-BLUE",963.846,8,"op","Bop","B","op","BA",0,1,1,64,1,7,2610,61,0
"296",296,20190816,1,"OMN_VBA","1-RED",1568.783,6,"op","Rop","R","op","BA",1,0,1,65,0,0,296,62,0
"305",305,20190816,1,"OMN_VBA","1-RED",1677.258,5,"op","Rop","R","op","BA",1,0,1,65,0,0,305,62,0
"309",309,20190816,1,"OMN_VBA","1-BLUE",1756.356,6,"op","Bop","B","op","BA",0,1,1,65,0,0,309,62,0
"317",317,20190816,1,"OMN_VBA","1-RED",1848.84,6,"op","Rop","R","op","BA",1,0,1,65,0,0,317,62,0
"325",325,20190816,1,"OMN_VBA","1-RED",1951.825,8,"op","Rop","R","op","BA",1,0,1,65,0,1,325,62,0
"1097",1097,20190820,1,"OMOG_V_BA","1-RED",2320.8,NA,"op","Rop","R","op","BA",1,0,1,66,10,6,1097,63,0
"1393",1393,20190821,2,"OMP_V_BA","1-BLUE",1796.644,1,"op","Bop","B","op","BA",0,1,1,67,0,12,1393,64,0
"1416",1416,20190821,2,"OMP_V_BA","1-BLUE",1952.934,6,"op","Bop","B","op","BA",0,1,1,67,0,12,1416,64,0
"1447",1447,20190821,2,"OMP_V_BA","1-BLUE",2110.496,4,"op","Bop","B","op","BA",0,1,1,67,0,12,1447,64,0
"1451",1451,20190821,2,"OMP_V_BA","1-BLUE",2130.76,5,"drops","Bdr","B","dr","BA",0,1,0,67,0,12,1451,64,0
"1529",1529,20190822,2,"OMP_V_BA","1-RED",209.787,6,"op","Rop","R","op","BA",1,0,1,67,0,12,1529,64,0
"1751",1751,20190822,1,"OMP_V_BA","1-RED",652.958,5,"op","Rop","R","op","BA",1,0,1,67,0,16,1751,64,0
"1783",1783,20190822,2,"OMP_V_BA","1-RED",844.915,8,"op","Rop","R","op","BA",1,0,1,67,0,16,1783,64,0
"1944",1944,20190822,2,"OMP_V_BA","1-RED",1208.581,7,"drops","Rdr","R","dr","BA",1,0,0,67,0,16,1944,64,0
"570",570,20190819,2,"ONO_V_BA","1-BLUE",882.735,4,"op","Bop","B","op","BA",0,1,1,68,0,2,570,65,0
"609",609,20190819,2,"ONO_V_BA","1-RED",1026.195,4,"op","Rop","R","op","BA",1,0,1,68,0,3,609,65,0
"639",639,20190819,2,"ONO_V_BA","1-RED",1121.891,2,"op","Rop","R","op","BA",1,0,1,68,0,4,639,65,0
"35",35,20190814,1,"ONP_V_BA","1-RED",4631.236,1,"op","Rop","R","op","BA",1,0,1,69,0,0,35,66,0
"113",113,20190815,1,"ONP_V_BA","1-RED",1538.535,6,"op","Rop","R","op","BA",1,0,1,69,0,0,113,66,0
"120",120,20190815,1,"ONP_V_BA","1-RED",1657.934,5,"op","Rop","R","op","BA",1,0,1,69,0,0,120,66,0
"123",123,20190815,1,"ONP_V_BA","1-RED",1691.467,5,"op","Rop","R","op","BA",1,0,1,69,0,0,123,66,0
"127",127,20190815,1,"ONP_V_BA","1-RED",1755.375,2,"op","Rop","R","op","BA",1,0,1,69,0,0,127,66,0
"133",133,20190815,1,"ONP_V_BA","1-RED",1850.097,5,"op","Rop","R","op","BA",1,0,1,69,0,0,133,66,0
"140",140,20190815,1,"ONP_V_BA","1-RED",1969.336,3,"op","Rop","R","op","BA",1,0,1,69,0,0,140,66,0
"142",142,20190815,1,"ONP_V_BA","1-RED",2000.612,3,"op","Rop","R","op","BA",1,0,1,69,0,0,142,66,0
"145",145,20190815,1,"ONP_V_BA","1-RED",2055.555,9999,"op","Rop","R","op","BA",1,0,1,69,0,0,145,66,0
"152",152,20190815,1,"ONP_V_BA","1-RED",2236.072,3,"op","Rop","R","op","BA",1,0,1,69,0,0,152,66,0
"154",154,20190815,1,"ONP_V_BA","1-RED",2329.271,3,"op","Rop","R","op","BA",1,0,1,69,0,0,154,66,0
"161",161,20190815,1,"ONP_V_BA","1-RED",2977.633,1,"op","Rop","R","op","BA",1,0,1,69,0,0,161,66,0
"166",166,20190815,1,"ONP_V_BA","1-BLUE",3178.892,0,"op","Bop","B","op","BA",0,1,1,69,0,0,166,66,0
"167",167,20190815,1,"ONP_V_BA","1-RED",3202.203,2,"op","Rop","R","op","BA",1,0,1,69,0,0,167,66,0
"171",171,20190815,1,"ONP_V_BA","1-BLUE",3286.837,3,"op","Bop","B","op","BA",0,1,1,69,0,0,171,66,0
"172",172,20190815,1,"ONP_V_BA","1-RED",3323.27,3,"op","Rop","R","op","BA",1,0,1,69,0,0,172,66,0
"243",243,20190816,1,"ONP_V_BA","1-RED",660.003,6,"op","Rop","R","op","BA",1,0,1,69,0,0,243,66,0
"251",251,20190816,1,"ONP_V_BA","1-RED",742.776,7,"op","Rop","R","op","BA",1,0,1,69,0,0,251,66,0
"264",264,20190816,1,"ONP_V_BA","1-RED",922.612,7,"op","Rop","R","op","BA",1,0,1,69,0,0,264,66,0
"269",269,20190816,1,"ONP_V_BA","1-RED",1026.573,5,"op","Rop","R","op","BA",1,0,1,69,0,0,269,66,0
"277",277,20190816,1,"ONP_V_BA","1-RED",1128.489,3,"op","Rop","R","op","BA",1,0,1,69,0,0,277,66,0
"286",286,20190816,1,"ONP_V_BA","1-RED",1342.143,4,"op","Rop","R","op","BA",1,0,1,69,0,0,286,66,0
"289",289,20190816,1,"ONP_V_BA","1-RED",1421.083,4,"op","Rop","R","op","BA",1,0,1,69,0,0,289,66,0
"291",291,20190816,1,"ONP_V_BA","1-RED",1468.023,4,"op","Rop","R","op","BA",1,0,1,69,0,0,291,66,0
"293",293,20190816,1,"ONP_V_BA","1-RED",1540.855,3,"op","Rop","R","op","BA",1,0,1,69,0,0,293,66,0
"299",299,20190816,1,"ONP_V_BA","1-RED",1586.9,2,"op","Rop","R","op","BA",1,0,1,69,0,0,299,66,0
"301",301,20190816,1,"ONP_V_BA","1-BLUE",1626.63,6,"drops","Bdr","B","dr","BA",0,1,0,69,0,0,301,66,0
